,index,sid,eid,tid,aid,actorType
1043,2046,38.0,12.0,201301261.0,KeTh,cast
1044,2048,38.0,15.0,201303021.0,TiRo,cast
1045,2049,38.0,15.0,201303021.0,CeSt,cast
1046,2050,38.0,15.0,201303021.0,JaSu,cast
1047,2051,38.0,15.0,201303021.0,KeTh,cast
1048,2054,38.0,14.0,201302161.0,FrAr,cast
1049,2055,38.0,14.0,201302161.0,BiHa,cast
1050,2056,38.0,14.0,201302161.0,BoMo,cast
1051,2057,38.0,14.0,201302161.0,JaPh,cast
1052,2058,38.0,14.0,201302161.0,TiRo,cast
1053,2059,38.0,14.0,201302161.0,CeSt,cast
1054,2060,38.0,14.0,201302161.0,JaSu,cast
1055,2061,38.0,14.0,201302161.0,KeTh,cast
1056,2064,38.0,10.0,201212151.0,The New York City Children's Chorus,cameo
1057,2066,38.0,9.0,201212081.0,JiDo,cast
1058,2067,38.0,9.0,201212081.0,BiHa,cast
1059,2068,38.0,9.0,201212081.0,JaPh,cast
1060,2070,38.0,13.0,201302091.0,BiHa,cast
1061,2071,38.0,13.0,201302091.0,StHi,crew
1062,2072,38.0,13.0,201302091.0,TaKi,cast
1063,2073,38.0,13.0,201302091.0,JaPh,cast
1064,2074,38.0,13.0,201302091.0,TiRo,cast
1065,2075,38.0,13.0,201302091.0,JaSu,cast
1066,2076,38.0,13.0,201302091.0,KeTh,cast
1067,2080,38.0,11.0,201301191.0,TaKi,cast
1068,2081,38.0,11.0,201301191.0,KaMc,cast
1069,2082,38.0,11.0,201301191.0,BoMo,cast
1070,2083,38.0,11.0,201301191.0,JaSu,cast
1071,2088,38.0,8.0,201211171.0,FrAr,cast
1072,2089,38.0,8.0,201211171.0,AiBr,cast
1073,2090,38.0,8.0,201211171.0,JiDo,cast
1074,2091,38.0,8.0,201211171.0,BiHa,cast
1075,2092,38.0,8.0,201211171.0,KaMc,cast
1076,2093,38.0,8.0,201211171.0,CeSt,cast
1077,2096,38.0,7.0,201211101.0,TaKi,cast
1078,2097,38.0,7.0,201211101.0,TaKi,cast
1079,2098,38.0,7.0,201211101.0,TaKi,cast
1080,2099,38.0,7.0,201211101.0,KaMc,cast
1081,2100,38.0,7.0,201211101.0,BoMo,cast
1082,2101,38.0,7.0,201211101.0,JaSu,cast
1083,2105,38.0,6.0,201211031.0,FrAr,cast
1084,2106,38.0,6.0,201211031.0,StHi,crew
1085,2107,38.0,6.0,201211031.0,BoMo,cast
1086,2108,38.0,6.0,201211031.0,NaPe,cast
1087,2109,38.0,6.0,201211031.0,CeSt,cast
1088,2118,38.0,5.0,201210201.0,Tom Hanks,cameo
1089,2119,38.0,5.0,201210201.0,FrAr,cast
1090,2120,38.0,5.0,201210201.0,AiBr,cast
1091,2121,38.0,5.0,201210201.0,BiHa,cast
1092,2122,38.0,5.0,201210201.0,TaKi,cast
1093,2123,38.0,5.0,201210201.0,KaMc,cast
1094,2125,38.0,4.0,201210131.0,Usain Bolt,cameo
1095,2126,38.0,4.0,201210131.0,TaKi,cast
1096,2127,38.0,4.0,201210131.0,KaMc,cast
1097,2128,38.0,4.0,201210131.0,JaSu,cast
1098,2130,38.0,5.0,201210201.0,BoMo,cast
1099,2131,38.0,5.0,201210201.0,JaPh,cast
1100,2132,38.0,5.0,201210201.0,CeSt,cast
1101,2133,38.0,5.0,201210201.0,JaSu,cast
1102,2139,1.0,9.0,197601101.0,DaAy,cast
1103,2140,38.0,1.0,201209151.0,FrAr,cast
1104,2141,38.0,1.0,201209151.0,TaKi,cast
1105,2142,38.0,1.0,201209151.0,JaPh,cast
1106,2143,38.0,1.0,201209151.0,JaSu,cast
1107,2145,1.0,6.0,197511221.0,ChCh,cast
1108,2147,1.0,9.0,197601101.0,ChCh,cast
1109,2148,1.0,9.0,197601101.0,GaMo,cast
1110,2149,1.0,9.0,197601101.0,LaNe,cast
1111,2151,1.0,8.0,197512201.0,ChCh,cast
1112,2152,1.0,8.0,197512201.0,JoDi,crew
1113,2153,1.0,8.0,197512201.0,GaMo,cast
1114,2155,38.0,2.0,201209221.0,BiHa,cast
1115,2156,38.0,2.0,201209221.0,NaPe,cast
1116,2157,38.0,2.0,201209221.0,JaPh,cast
1117,2158,38.0,2.0,201209221.0,TiRo,cast
1118,2160,1.0,7.0,197512131.0,DaAy,cast
1119,2161,1.0,7.0,197512131.0,ChCh,cast
1120,2162,1.0,7.0,197512131.0,JaCu,cast
1121,2163,1.0,7.0,197512131.0,GaMo,cast
1122,2166,1.0,5.0,197511151.0,ChCh,cast
1123,2167,1.0,5.0,197511151.0,LaNe,cast
1124,2169,1.0,4.0,197511081.0,ChCh,cast
1125,2171,1.0,3.0,197510251.0,ChCh,cast
1126,2172,1.0,3.0,197510251.0,JaCu,cast
1127,2186,1.0,1.0,197510111.0,JoBe,cast
1128,2187,1.0,1.0,197510111.0,ChCh,cast
1129,2188,1.0,1.0,197510111.0,MiOD,cast
1130,2193,1.0,2.0,197510181.0,Paul Simon,host
1131,2195,1.0,2.0,197510181.0,David Sanborn,cameo
1132,2196,1.0,2.0,197510181.0,ChCh,cast
1133,2198,36.0,22.0,201105211.0,PaBr,cast
1134,2199,36.0,22.0,201105211.0,TaKi,cast
1135,2200,36.0,22.0,201105211.0,JaPh,cast
1136,2201,36.0,22.0,201105211.0,KeTh,cast
1137,2204,36.0,18.0,201104021.0,Elton John,host
1138,2205,36.0,18.0,201104021.0,FrAr,cast
1139,2206,36.0,18.0,201104021.0,VaBa,cast
1140,2207,36.0,18.0,201104021.0,AbEl,cast
1141,2208,36.0,18.0,201104021.0,NaPe,cast
1142,2209,36.0,18.0,201104021.0,KrWi,cast
1143,2211,36.0,20.0,201105071.0,FrAr,cast
1144,2212,36.0,20.0,201105071.0,JiDo,cast
1145,2213,36.0,20.0,201105071.0,StHi,crew
1146,2215,36.0,17.0,201103121.0,FrAr,cast
1147,2216,36.0,17.0,201103121.0,BiHa,cast
1148,2217,36.0,17.0,201103121.0,StHi,crew
1149,2218,36.0,17.0,201103121.0,NaPe,cast
1150,2219,36.0,17.0,201103121.0,AnSa,cast
1151,2220,36.0,17.0,201103121.0,JaSu,cast
1152,2221,36.0,21.0,201105141.0,FrAr,cast
1153,2222,36.0,21.0,201105141.0,VaBa,cast
1154,2223,36.0,21.0,201105141.0,TaKi,cast
1155,2224,36.0,21.0,201105141.0,NaPe,cast
1156,2225,36.0,21.0,201105141.0,JaSu,cast
1157,2227,36.0,19.0,201104091.0,FrAr,cast
1158,2228,36.0,19.0,201104091.0,StHi,crew
1159,2230,36.0,17.0,201103121.0,KeTh,cast
1160,2231,36.0,17.0,201103121.0,KrWi,cast
1161,2233,36.0,15.0,201102121.0,FrAr,cast
1162,2234,36.0,15.0,201102121.0,NaPe,cast
1163,2235,36.0,15.0,201102121.0,JaSu,cast
1164,2237,36.0,11.0,201101081.0,FrAr,cast
1165,2238,36.0,11.0,201101081.0,KrWi,cast
1166,2240,36.0,13.0,201101291.0,StHi,crew
1167,2241,36.0,13.0,201101291.0,KrWi,cast
1168,2243,36.0,12.0,201101151.0,AbEl,cast
1169,2244,36.0,12.0,201101151.0,BiHa,cast
1170,2245,36.0,12.0,201101151.0,StHi,crew
1171,2246,36.0,12.0,201101151.0,BoMo,cast
1172,2247,36.0,12.0,201101151.0,NaPe,cast
1173,2248,36.0,10.0,201012181.0,FrAr,cast
1174,2249,36.0,10.0,201012181.0,VaBa,cast
1175,2250,36.0,10.0,201012181.0,StHi,crew
1176,2251,36.0,10.0,201012181.0,AnSa,cast
1177,2252,36.0,10.0,201012181.0,JaSu,cast
1178,2253,36.0,10.0,201012181.0,KeTh,cast
1179,2254,36.0,10.0,201012181.0,KrWi,cast
1180,2256,36.0,12.0,201101151.0,JaSu,cast
1181,2257,36.0,12.0,201101151.0,KrWi,cast
1182,2261,36.0,9.0,201012111.0,FrAr,cast
1183,2262,36.0,9.0,201012111.0,StHi,crew
1184,2285,36.0,7.0,201011201.0,AbEl,cast
1185,2286,36.0,7.0,201011201.0,BiHa,cast
1186,2287,36.0,4.0,201010231.0,FrAr,cast
1187,2288,36.0,4.0,201010231.0,VaBa,cast
1188,2289,36.0,4.0,201010231.0,PaBr,cast
1189,2290,36.0,4.0,201010231.0,JiDo,cast
1190,2291,36.0,4.0,201010231.0,JaPh,cast
1191,2293,36.0,7.0,201011201.0,KeTh,cast
1192,2294,36.0,7.0,201011201.0,KrWi,cast
1193,2299,36.0,6.0,201011131.0,FrAr,cast
1194,2300,36.0,6.0,201011131.0,JiDo,cast
1195,2301,36.0,6.0,201011131.0,BiHa,cast
1196,2302,36.0,6.0,201011131.0,NaPe,cast
1197,2304,36.0,2.0,201010021.0,FrAr,cast
1198,2305,36.0,2.0,201010021.0,JiDo,cast
1199,2306,36.0,2.0,201010021.0,BoMo,cast
1200,2307,36.0,2.0,201010021.0,AnSa,cast
1201,2318,36.0,3.0,201010091.0,StHi,crew
1202,2319,36.0,3.0,201010091.0,NaPe,cast
1203,2320,36.0,3.0,201010091.0,KrWi,cast
1204,2328,36.0,1.0,201009251.0,VaBa,cast
1205,2329,36.0,1.0,201009251.0,BiHa,cast
1206,2330,36.0,1.0,201009251.0,JaSu,cast
1207,2331,36.0,1.0,201009251.0,KrWi,cast
1208,2344,32.0,18.0,200704211.0,Sen. Charles Schumer,filmed
1209,2345,32.0,18.0,200704211.0,JiDo,cast
1210,2347,32.0,18.0,200704211.0,WiFo,cast
1211,2348,32.0,18.0,200704211.0,BiHa,cast
1212,2350,32.0,18.0,200704211.0,MaRu,cast
1213,2351,32.0,18.0,200704211.0,JaSu,cast
1214,2352,32.0,18.0,200704211.0,KeTh,cast
1215,2353,32.0,18.0,200704211.0,KrWi,cast
1216,2356,32.0,17.0,200704141.0,DaHa,cast
1217,2357,32.0,17.0,200704141.0,KeTh,cast
1218,2359,32.0,20.0,200705191.0,DaHa,cast
1219,2360,32.0,20.0,200705191.0,StHi,crew
1220,2361,32.0,20.0,200705191.0,MaRu,cast
1221,2362,32.0,20.0,200705191.0,JaSu,cast
1222,2366,32.0,16.0,200703241.0,FrAr,cast
1223,2367,32.0,16.0,200703241.0,JaSu,cast
1224,2370,31.0,10.0,200601141.0,RoSm,cast
1225,2373,32.0,15.0,200703171.0,Chris Rock,cameo
1226,2374,32.0,15.0,200703171.0,StHi,crew
1227,2377,31.0,19.0,200605201.0,RaDr,cast
1228,2378,31.0,19.0,200605201.0,DaHa,cast
1229,2379,31.0,19.0,200605201.0,StHi,crew
1230,2380,31.0,19.0,200605201.0,SeMe,cast
1231,2381,31.0,19.0,200605201.0,KeTh,cast
1232,2384,31.0,18.0,200605131.0,Al Gore,cameo
1233,2385,31.0,18.0,200605131.0,StHi,crew
1234,2388,33.0,11.0,200805101.0,StHi,crew
1235,2390,33.0,11.0,200805101.0,AmPo,cast
1236,2393,33.0,12.0,200805171.0,Steve Carell,host
1237,2394,33.0,12.0,200805171.0,FrAr,cast
1238,2395,33.0,12.0,200805171.0,WiFo,cast
1239,2396,33.0,12.0,200805171.0,BiHa,cast
1240,2397,33.0,12.0,200805171.0,DaHa,cast
1241,2398,33.0,12.0,200805171.0,CoJo,cast
1242,2400,33.0,12.0,200805171.0,RoKl,crew
1243,2401,33.0,12.0,200805171.0,AmPo,cast
1244,2403,33.0,12.0,200805171.0,SiRi,crew
1245,2404,33.0,12.0,200805171.0,AnSa,cast
1246,2406,33.0,12.0,200805171.0,MaSa,crew
1247,2407,33.0,12.0,200805171.0,JaSu,cast
1248,2408,33.0,12.0,200805171.0,KeTh,cast
1249,2409,33.0,12.0,200805171.0,KrWi,cast
1250,2411,33.0,12.0,200805171.0,CaWi,cast
1251,2413,33.0,12.0,200805171.0,AlWo,crew
1252,2417,33.0,9.0,200804051.0,DaHa,cast
1253,2418,33.0,9.0,200804051.0,AmPo,cast
1254,2421,33.0,10.0,200804121.0,FrAr,cast
1255,2422,33.0,10.0,200804121.0,JiDo,cast
1256,2423,33.0,10.0,200804121.0,WiFo,cast
1257,2424,33.0,10.0,200804121.0,BiHa,cast
1258,2425,33.0,10.0,200804121.0,DaHa,cast
1259,2426,33.0,10.0,200804121.0,AmPo,cast
1260,2427,33.0,10.0,200804121.0,AnSa,cast
1261,2428,33.0,10.0,200804121.0,JaSu,cast
1262,2429,33.0,10.0,200804121.0,KrWi,cast
1263,2430,33.0,10.0,200804121.0,CaWi,cast
1264,2433,33.0,7.0,200803081.0,FrAr,cast
1265,2434,33.0,7.0,200803081.0,StHi,crew
1266,2435,33.0,7.0,200803081.0,AmPo,cast
1267,2436,33.0,7.0,200803081.0,KrWi,cast
1268,2439,33.0,6.0,200803011.0,Hillary Clinton,cameo
1269,2441,33.0,6.0,200803011.0,Vincent D'Onofrio,cameo
1270,2442,33.0,6.0,200803011.0,FrAr,cast
1271,2443,33.0,6.0,200803011.0,WiFo,cast
1272,2444,33.0,6.0,200803011.0,DaHa,cast
1273,2445,33.0,6.0,200803011.0,AmPo,cast
1274,2452,33.0,8.0,200803151.0,BiHa,cast
1275,2453,33.0,8.0,200803151.0,KrWi,cast
1276,2458,33.0,5.0,200802231.0,Amber Lee Ettinger,cameo
1277,2459,33.0,5.0,200802231.0,FrAr,cast
1278,2460,33.0,5.0,200802231.0,WiFo,cast
1279,2461,33.0,5.0,200802231.0,StHi,crew
1280,2462,33.0,5.0,200802231.0,AmPo,cast
1281,2463,33.0,5.0,200802231.0,JaSu,cast
1282,2464,33.0,5.0,200802231.0,KrWi,cast
1283,2466,33.0,2.0,200710061.0,AnSa,cast
1284,2467,33.0,2.0,200710061.0,KeTh,cast
1285,2470,33.0,3.0,200710131.0,Jon Bon Jovi,host
1286,2471,33.0,3.0,200710131.0,AmPo,cast
1287,2474,33.0,4.0,200711031.0,Barack Obama,cameo
1288,2479,33.0,1.0,200709291.0,DaHa,cast
1289,2480,33.0,1.0,200709291.0,StHi,crew
1290,2481,33.0,1.0,200709291.0,AmPo,cast
1291,2483,31.0,13.0,200603041.0,WiFo,cast
1292,2484,31.0,13.0,200603041.0,DaHa,cast
1293,2488,31.0,16.0,200604151.0,Lindsay Lohan,host
1294,2489,31.0,16.0,200604151.0,FrAr,cast
1295,2490,31.0,16.0,200604151.0,RaDr,cast
1296,2492,31.0,16.0,200604151.0,ChPa,cast
1297,2493,31.0,16.0,200604151.0,AmPo,cast
1298,2494,31.0,16.0,200604151.0,JaSu,cast
1299,2495,31.0,16.0,200604151.0,KrWi,cast
1300,2497,31.0,14.0,200603111.0,RaDr,cast
1301,2499,31.0,14.0,200603111.0,FiMi,cast
1302,2500,31.0,14.0,200603111.0,ChPa,cast
1303,2501,31.0,14.0,200603111.0,PaPe,crew
1304,2502,31.0,14.0,200603111.0,AmPo,cast
1305,2503,31.0,14.0,200603111.0,MaRu,cast
1306,2504,31.0,14.0,200603111.0,KrWi,cast
1307,2506,31.0,12.0,200602041.0,Steve Martin,host
1308,2508,31.0,12.0,200602041.0,Alec Baldwin,filmed
1309,2510,31.0,12.0,200602041.0,Kelly Ripa,filmed
1310,2511,31.0,12.0,200602041.0,JaAn,crew
1311,2512,31.0,12.0,200602041.0,WiFo,cast
1312,2513,31.0,12.0,200602041.0,BiHa,cast
1313,2514,31.0,12.0,200602041.0,LoMi,crew
1314,2515,31.0,12.0,200602041.0,AnSa,cast
1315,2516,31.0,12.0,200602041.0,KeTh,cast
1316,2519,31.0,9.0,200512171.0,RaDr,cast
1317,2520,31.0,9.0,200512171.0,WiFo,cast
1318,2521,31.0,9.0,200512171.0,DaHa,cast
1319,2522,31.0,9.0,200512171.0,AmPo,cast
1320,2523,31.0,9.0,200512171.0,AnSa,cast
1321,2529,31.0,6.0,200511191.0,FrAr,cast
1322,2530,31.0,6.0,200511191.0,WiFo,cast
1323,2531,31.0,6.0,200511191.0,DaHa,cast
1324,2532,31.0,6.0,200511191.0,ChPa,cast
1325,2533,31.0,6.0,200511191.0,AmPo,cast
1326,2534,31.0,6.0,200511191.0,JaSu,cast
1327,2535,31.0,6.0,200511191.0,KrWi,cast
1328,2539,31.0,7.0,200512031.0,FrAr,cast
1329,2540,31.0,7.0,200512031.0,RaDr,cast
1330,2542,31.0,7.0,200512031.0,TiFe,cast
1331,2543,31.0,7.0,200512031.0,WiFo,cast
1332,2544,31.0,7.0,200512031.0,BiHa,cast
1333,2545,31.0,7.0,200512031.0,DaHa,cast
1334,2546,31.0,7.0,200512031.0,StHi,crew
1335,2547,31.0,7.0,200512031.0,SeMe,cast
1336,2548,31.0,7.0,200512031.0,FiMi,cast
1337,2549,31.0,7.0,200512031.0,ChPa,cast
1338,2550,31.0,7.0,200512031.0,AmPo,cast
1339,2551,31.0,7.0,200512031.0,AnSa,cast
1340,2552,31.0,5.0,200511121.0,WiFo,cast
1341,2553,31.0,5.0,200511121.0,DaHa,cast
1342,2554,31.0,5.0,200511121.0,AmPo,cast
1343,2555,31.0,5.0,200511121.0,JaSu,cast
1344,2558,31.0,7.0,200512031.0,HrSa,cast
1345,2559,31.0,7.0,200512031.0,JaSu,cast
1346,2560,31.0,7.0,200512031.0,KeTh,cast
1347,2561,31.0,7.0,200512031.0,KrWi,cast
1348,2564,31.0,11.0,200601211.0,DaHa,cast
1349,2565,31.0,11.0,200601211.0,StHi,crew
1350,2566,31.0,11.0,200601211.0,SeMe,cast
1351,2567,31.0,11.0,200601211.0,FiMi,cast
1352,2568,31.0,11.0,200601211.0,AmPo,cast
1353,2571,31.0,4.0,200510291.0,FrAr,cast
1354,2572,31.0,4.0,200510291.0,DaHa,cast
1355,2576,31.0,2.0,200510081.0,RaDr,cast
1356,2577,31.0,2.0,200510081.0,WiFo,cast
1357,2578,31.0,2.0,200510081.0,DaHa,cast
1358,2579,31.0,2.0,200510081.0,HrSa,cast
1359,2581,31.0,3.0,200510221.0,FrAr,cast
1360,2582,31.0,3.0,200510221.0,RaDr,cast
1361,2583,31.0,3.0,200510221.0,WiFo,cast
1362,2584,31.0,3.0,200510221.0,DaHa,cast
1363,2585,31.0,3.0,200510221.0,FiMi,cast
1364,2586,31.0,3.0,200510221.0,JaSu,cast
1365,2587,31.0,3.0,200510221.0,KeTh,cast
1366,2590,34.0,19.0,200904041.0,FrAr,cast
1367,2591,34.0,19.0,200904041.0,StHi,crew
1368,2596,34.0,17.0,200903071.0,WiFo,cast
1369,2597,34.0,17.0,200903071.0,BiHa,cast
1370,2598,34.0,17.0,200903071.0,StHi,crew
1371,2600,34.0,17.0,200903071.0,JoLu,crew
1372,2601,34.0,17.0,200903071.0,PaPe,crew
1373,2602,34.0,17.0,200903071.0,JaSu,cast
1374,2603,34.0,17.0,200903071.0,KeTh,cast
1375,2605,34.0,15.0,200902071.0,FrAr,cast
1376,2606,34.0,15.0,200902071.0,StHi,crew
1377,2607,34.0,15.0,200902071.0,KrWi,cast
1378,2614,34.0,13.0,200901171.0,DaHa,cast
1379,2615,34.0,13.0,200901171.0,KrWi,cast
1380,2618,34.0,12.0,200901101.0,AbEl,cast
1381,2619,34.0,12.0,200901101.0,JaSu,cast
1382,2620,34.0,12.0,200901101.0,KeTh,cast
1383,2622,34.0,21.0,200905091.0,WiFo,cast
1384,2623,34.0,21.0,200905091.0,StHi,crew
1385,2625,34.0,11.0,200812131.0,JiDo,cast
1386,2626,34.0,11.0,200812131.0,WiFo,cast
1387,2627,34.0,11.0,200812131.0,BiHa,cast
1388,2628,34.0,11.0,200812131.0,DaHa,cast
1389,2629,34.0,11.0,200812131.0,BoMo,cast
1390,2630,34.0,11.0,200812131.0,JaSu,cast
1391,2631,34.0,11.0,200812131.0,KrWi,cast
1392,2632,34.0,11.0,200812131.0,CaWi,cast
1393,2635,34.0,10.0,200812061.0,DaHa,cast
1394,2636,34.0,10.0,200812061.0,AmPo,cast
1395,2640,34.0,9.0,200811221.0,FrAr,cast
1396,2641,34.0,9.0,200811221.0,JiDo,cast
1397,2642,34.0,9.0,200811221.0,WiFo,cast
1398,2643,34.0,9.0,200811221.0,BiHa,cast
1399,2644,34.0,9.0,200811221.0,DaHa,cast
1400,2645,34.0,9.0,200811221.0,BoMo,cast
1401,2646,34.0,9.0,200811221.0,JaSu,cast
1402,2647,34.0,9.0,200811221.0,KeTh,cast
1403,2649,34.0,9.0,200811221.0,MiWa,cast
1404,2650,34.0,9.0,200811221.0,KrWi,cast
1405,2651,34.0,8.0,200811151.0,JaSu,cast
1406,2653,34.0,9.0,200811221.0,CaWi,cast
1407,2656,34.0,7.0,200811011.0,Cindy McCain,cameo
1408,2658,34.0,7.0,200811011.0,Sen. John McCain,cameo
1409,2659,34.0,6.0,200810251.0,JiDo,cast
1410,2660,34.0,6.0,200810251.0,DaHa,cast
1411,2661,34.0,6.0,200810251.0,BoMo,cast
1412,2662,34.0,6.0,200810251.0,AnSa,cast
1413,2663,34.0,6.0,200810251.0,JaSu,cast
1414,2664,34.0,6.0,200810251.0,KeTh,cast
1415,2665,34.0,6.0,200810251.0,CaWi,cast
1416,2668,34.0,5.0,200810181.0,Alec Baldwin,cameo
1417,2670,34.0,5.0,200810181.0,Mark Wahlberg,cameo
1418,2672,34.0,5.0,200810181.0,Sarah Palin,cameo
1419,2677,34.0,20.0,200904111.0,FrAr,cast
1420,2678,34.0,20.0,200904111.0,JaSu,cast
1421,2679,34.0,20.0,200904111.0,CaWi,cast
1422,2683,34.0,18.0,200903141.0,Tracy Morgan,host
1423,2685,34.0,18.0,200903141.0,Tina Fey,cameo
1424,2687,34.0,18.0,200903141.0,John Cena,filmed
1425,2688,34.0,18.0,200903141.0,SiRi,crew
1426,2690,34.0,18.0,200903141.0,EmSp,crew
1427,2692,31.0,1.0,200510011.0,WiFo,cast
1428,2693,31.0,1.0,200510011.0,DaHa,cast
1429,2694,31.0,1.0,200510011.0,StHi,crew
1430,2695,31.0,1.0,200510011.0,ChPa,cast
1431,2696,31.0,1.0,200510011.0,AmPo,cast
1432,2697,31.0,1.0,200510011.0,JaSu,cast
1433,2702,34.0,2.0,200809201.0,BiHa,cast
1434,2703,34.0,2.0,200809201.0,DaHa,cast
1435,2704,34.0,2.0,200809201.0,JaSu,cast
1436,2705,34.0,2.0,200809201.0,KrWi,cast
1437,2710,34.0,14.0,200901311.0,FrAr,cast
1438,2711,34.0,14.0,200901311.0,JaSu,cast
1439,2716,32.0,13.0,200702101.0,DaHa,cast
1440,2717,32.0,13.0,200702101.0,KrWi,cast
1441,2719,32.0,12.0,200702031.0,FrAr,cast
1442,2720,32.0,12.0,200702031.0,WiFo,cast
1443,2721,32.0,12.0,200702031.0,SeMe,cast
1444,2722,32.0,12.0,200702031.0,AmPo,cast
1445,2723,32.0,12.0,200702031.0,MaRu,cast
1446,2724,32.0,12.0,200702031.0,AnSa,cast
1447,2725,32.0,12.0,200702031.0,JaSu,cast
1448,2726,32.0,12.0,200702031.0,KeTh,cast
1449,2727,32.0,12.0,200702031.0,KeTh,cast
1450,2732,32.0,11.0,200701201.0,DaHa,cast
1451,2733,32.0,11.0,200701201.0,AmPo,cast
1452,2736,32.0,14.0,200702241.0,Rainn Wilson,host
1453,2737,32.0,14.0,200702241.0,FrAr,cast
1454,2738,32.0,14.0,200702241.0,DaHa,cast
1455,2739,32.0,14.0,200702241.0,StHi,crew
1456,2747,32.0,9.0,200612161.0,AmPo,cast
1457,2748,32.0,9.0,200612161.0,MaRu,cast
1458,2749,32.0,9.0,200612161.0,KrWi,cast
1459,2751,32.0,7.0,200612021.0,FrAr,cast
1460,2752,32.0,7.0,200612021.0,WiFo,cast
1461,2753,32.0,7.0,200612021.0,BiHa,cast
1462,2754,32.0,7.0,200612021.0,StHi,crew
1463,2755,32.0,7.0,200612021.0,MaRu,cast
1464,2756,32.0,7.0,200612021.0,AnSa,cast
1465,2757,32.0,8.0,200612091.0,StHi,crew
1466,2758,32.0,8.0,200612091.0,JaSu,cast
1467,2760,32.0,10.0,200701131.0,StHi,crew
1468,2761,32.0,10.0,200701131.0,JaSu,cast
1469,2763,32.0,7.0,200612021.0,JaSu,cast
1470,2764,32.0,7.0,200612021.0,KeTh,cast
1471,2765,32.0,7.0,200612021.0,KrWi,cast
1472,2767,32.0,6.0,200611181.0,StHi,crew
1473,2768,32.0,6.0,200611181.0,JaSu,cast
1474,2770,32.0,5.0,200611111.0,FrAr,cast
1475,2771,32.0,5.0,200611111.0,WiFo,cast
1476,2772,32.0,5.0,200611111.0,StHi,crew
1477,2773,32.0,5.0,200611111.0,KrWi,cast
1478,2776,32.0,4.0,200610281.0,Ken Davitian,cameo
1479,2778,32.0,4.0,200610281.0,Sacha Baron Cohen,cameo
1480,2779,32.0,4.0,200610281.0,LoMi,crew
1481,2783,32.0,3.0,200610211.0,WiFo,cast
1482,2784,32.0,3.0,200610211.0,DaHa,cast
1483,2785,32.0,3.0,200610211.0,StHi,crew
1484,2787,32.0,2.0,200610071.0,DaHa,cast
1485,2788,32.0,2.0,200610071.0,StHi,crew
1486,2799,32.0,1.0,200609301.0,FrAr,cast
1487,2800,32.0,1.0,200609301.0,WiFo,cast
1488,2801,32.0,1.0,200609301.0,BiHa,cast
1489,2802,32.0,1.0,200609301.0,AmPo,cast
1490,2803,32.0,1.0,200609301.0,MaRu,cast
1491,2804,32.0,1.0,200609301.0,AnSa,cast
1492,2805,32.0,1.0,200609301.0,JaSu,cast
1493,2806,32.0,1.0,200609301.0,KrWi,cast
1494,2818,35.0,19.0,201004171.0,FrAr,cast
1495,2819,35.0,19.0,201004171.0,BiHa,cast
1496,2820,35.0,19.0,201004171.0,KrWi,cast
1497,2822,35.0,22.0,201005151.0,FrAr,cast
1498,2823,35.0,22.0,201005151.0,BiHa,cast
1499,2824,35.0,22.0,201005151.0,StHi,crew
1500,2825,35.0,22.0,201005151.0,JaSu,cast
1501,2828,35.0,21.0,201005081.0,Betty White,host
1502,2830,35.0,21.0,201005081.0,Amy Poehler,cameo
1503,2832,35.0,21.0,201005081.0,Ana Gasteyer,cameo
1504,2834,35.0,21.0,201005081.0,Maya Rudolph,cameo
1505,2836,35.0,21.0,201005081.0,Molly Shannon,cameo
1506,2838,35.0,21.0,201005081.0,Rachel Dratch,cameo
1507,2839,35.0,21.0,201005081.0,Tina Fey,cameo
1508,2840,35.0,21.0,201005081.0,FrAr,cast
1509,2841,35.0,21.0,201005081.0,WiFo,cast
1510,2842,35.0,21.0,201005081.0,KrWi,cast
1511,2846,35.0,18.0,201004101.0,FrAr,cast
1512,2847,35.0,18.0,201004101.0,StHi,crew
1513,2849,35.0,20.0,201004241.0,FrAr,cast
1514,2850,35.0,20.0,201004241.0,StHi,crew
1515,2852,35.0,13.0,201001301.0,FrAr,cast
1516,2853,35.0,13.0,201001301.0,JaSu,cast
1517,2854,35.0,17.0,201003131.0,WiFo,cast
1518,2855,35.0,17.0,201003131.0,BiHa,cast
1519,2856,35.0,17.0,201003131.0,BiHa,cast
1520,2857,35.0,17.0,201003131.0,BoMo,cast
1521,2858,35.0,17.0,201003131.0,AnSa,cast
1522,2859,35.0,17.0,201003131.0,JaSu,cast
1523,2860,35.0,16.0,201003061.0,FrAr,cast
1524,2861,35.0,16.0,201003061.0,JiDo,cast
1525,2862,35.0,16.0,201003061.0,WiFo,cast
1526,2863,35.0,16.0,201003061.0,KrWi,cast
1527,2865,35.0,14.0,201002061.0,AbEl,cast
1528,2866,35.0,14.0,201002061.0,WiFo,cast
1529,2867,35.0,14.0,201002061.0,BiHa,cast
1530,2868,35.0,14.0,201002061.0,StHi,crew
1531,2869,35.0,14.0,201002061.0,BoMo,cast
1532,2870,35.0,13.0,201001301.0,KrWi,cast
1533,2872,35.0,17.0,201003131.0,KrWi,cast
1534,2874,35.0,14.0,201002061.0,JaSu,cast
1535,2875,35.0,14.0,201002061.0,KrWi,cast
1536,2877,35.0,9.0,200912121.0,JiDo,cast
1537,2878,35.0,9.0,200912121.0,WiFo,cast
