sid,eid,1,10,2,3,4,5,6,7,8,9,Aged 18-29,Aged 18-29_avg,Aged 30-44,Aged 30-44_avg,Aged 45+,Aged 45+_avg,Aged under 18,Aged under 18_avg,Females,Females Aged 18-29,Females Aged 18-29_avg,Females Aged 30-44,Females Aged 30-44_avg,Females Aged 45+,Females Aged 45+_avg,Females under 18,Females under 18_avg,Females_avg,IMDb staff,IMDb staff_avg,IMDb users,IMDb users_avg,Males,Males Aged 18-29,Males Aged 18-29_avg,Males Aged 30-44,Males Aged 30-44_avg,Males Aged 45+,Males Aged 45+_avg,Males under 18,Males under 18_avg,Males_avg,Non-US users,Non-US users_avg,Top 1000 voters,Top 1000 voters_avg,US users,US users_avg
24,8,1,3,3,0,2,2,9,1,5,0,4,5.8,9,5.5,8,6.3,0,,5.0,1,10.0,1,6.0,2,9.0,0,,8.4,0,,26,6.0,17.0,2,3.5,8,5.5,6,5.3,0,,5.3,9,4.6,11,5.7,11,6.5
24,5,5,2,0,0,4,5,7,4,4,1,4,7.0,15,4.7,10,5.6,0,,4.0,1,10.0,2,5.0,1,10.0,0,,7.5,0,,32,5.5,24.0,2,5.0,12,4.3,9,5.0,0,,4.6,11,3.4,11,6.1,15,5.7
24,4,2,5,1,1,2,7,9,5,1,1,8,6.4,10,4.8,10,5.8,0,,6.0,4,8.0,1,5.0,1,10.0,0,,7.4,0,,34,6.1,22.0,3,5.0,9,4.8,9,5.2,0,,4.9,10,4.6,15,6.1,16,5.7
24,3,3,15,0,1,1,1,3,13,1,4,9,8.5,21,5.6,7,7.7,0,,9.0,1,10.0,7,4.7,1,10.0,0,,6.8,0,,42,7.6,28.0,7,8.5,14,6.0,6,7.2,0,,7.0,17,6.7,10,6.7,17,6.9
24,2,1,3,1,3,3,7,6,7,0,0,7,6.3,10,4.6,9,6.2,0,,5.0,2,6.5,1,3.0,2,7.0,0,,6.1,0,,31,5.6,21.0,4,6.2,9,4.8,7,5.9,0,,5.4,12,4.3,13,5.1,12,6.3
25,18,0,3,1,1,0,5,3,9,2,1,3,7.7,12,5.7,7,8.2,0,,5.0,1,10.0,3,6.7,1,10.0,0,,8.2,0,,25,6.6,17.0,1,6.0,9,5.4,6,7.9,0,,6.2,6,5.1,9,6.9,14,7.0
24,1,1,9,1,0,1,4,8,9,5,1,8,7.6,13,6.4,8,7.1,0,,4.0,2,7.0,1,7.0,1,10.0,0,,7.8,0,,39,7.1,25.0,5,7.2,12,6.3,7,6.5,0,,6.6,11,5.8,13,6.7,16,7.4
25,20,7,9,2,4,5,4,10,5,8,0,10,6.9,21,4.5,13,5.5,0,,15.0,3,8.7,10,3.3,2,8.0,0,,5.0,0,,54,5.8,29.0,6,7.1,11,5.4,11,5.0,0,,5.6,19,4.9,19,5.2,22,5.5
25,17,1,9,0,0,0,4,9,10,3,2,7,7.7,17,6.6,9,6.9,0,,5.0,1,10.0,3,9.0,1,10.0,0,,9.2,0,,38,7.3,28.0,5,7.1,14,6.4,8,6.5,0,,6.6,11,6.3,12,7.1,20,6.9
25,16,3,25,0,0,2,5,2,5,11,11,11,9.2,24,6.7,16,8.6,0,,13.0,1,10.0,7,5.8,4,8.5,0,,7.5,0,,64,8.1,40.0,9,9.3,17,7.0,12,8.3,0,,8.1,12,6.5,13,6.9,33,8.4
25,19,17,12,7,2,1,7,5,6,1,3,11,7.7,28,3.2,15,3.2,0,,20.0,5,7.2,12,2.7,3,4.3,0,,3.7,0,,61,5.0,35.0,5,7.9,16,3.6,12,3.2,0,,3.8,17,3.3,12,5.4,33,3.7
25,15,1,13,1,0,1,6,6,13,5,3,6,7.6,25,6.6,8,7.5,0,,9.0,2,8.5,6,6.7,1,10.0,0,,7.8,0,,49,7.4,30.0,3,6.3,19,6.5,7,7.1,0,,6.6,12,6.5,12,6.8,21,7.0
25,13,4,14,2,0,1,2,6,15,4,1,15,7.4,22,6.8,9,6.5,0,,10.0,6,5.1,2,6.5,2,5.5,0,,5.6,0,,49,7.0,36.0,8,8.4,20,6.8,7,6.7,0,,7.2,13,6.6,15,6.4,29,7.1
25,14,3,8,1,0,1,6,14,4,3,3,7,7.4,21,5.8,10,6.3,0,,16.0,5,9.2,8,5.5,3,8.3,0,,7.4,0,,43,6.6,23.0,1,2.0,13,6.1,7,5.6,0,,5.8,8,4.0,11,6.7,27,6.6
25,11,3,5,0,2,1,3,13,6,1,3,10,7.3,14,5.1,8,7.0,0,,8.0,4,8.8,2,2.0,2,8.0,0,,6.2,0,,37,6.3,24.0,5,7.5,12,6.0,6,6.2,0,,6.3,13,5.9,13,6.4,16,6.2
25,12,1,3,1,0,2,2,4,4,4,1,3,6.7,11,5.8,6,7.3,0,,4.0,1,10.0,2,5.0,1,10.0,0,,7.5,0,,22,6.5,16.0,1,8.0,9,6.0,5,6.6,0,,6.3,6,5.5,10,6.6,12,6.6
25,10,1,9,0,1,3,6,10,2,2,3,7,8.3,14,5.7,9,6.0,0,,8.0,3,9.3,3,8.7,2,10.0,0,,8.9,0,,37,6.8,22.0,3,9.7,11,5.6,7,5.3,0,,5.7,7,4.7,14,6.0,21,6.2
25,6,4,11,2,0,1,3,9,8,12,1,11,8.4,21,6.2,15,6.5,0,,16.0,4,9.5,7,6.9,5,6.0,0,,7.3,0,,51,6.9,30.0,6,8.0,13,5.7,10,6.7,0,,6.5,16,6.4,17,6.7,28,6.7
25,8,1,3,1,2,1,3,8,3,6,1,5,8.3,10,5.0,8,7.6,0,,3.0,1,10.0,1,6.0,1,10.0,0,,8.7,0,,29,6.3,20.0,3,7.7,9,4.9,7,7.2,0,,6.1,8,4.9,12,5.4,13,7.0
25,9,3,7,2,2,2,2,4,4,4,0,7,8.0,12,4.8,5,6.6,0,,4.0,2,6.5,1,10.0,1,10.0,0,,8.2,0,,30,6.2,20.0,4,9.5,11,4.7,4,5.8,0,,5.8,7,3.1,12,5.3,14,6.8
25,5,2,7,0,0,1,5,5,6,3,0,4,7.0,13,6.3,7,6.4,0,,4.0,1,10.0,2,7.5,1,10.0,0,,8.8,0,,29,6.8,20.0,2,5.5,11,6.2,6,5.7,0,,5.9,8,4.9,9,6.4,14,6.8
25,4,1,3,1,0,0,3,11,3,5,0,5,7.5,13,5.7,6,7.0,0,,4.0,1,10.0,2,7.5,1,10.0,0,,8.8,0,,27,6.5,20.0,3,6.7,11,5.5,5,6.3,0,,6.0,8,5.3,10,6.3,13,6.5
25,7,2,5,0,2,2,2,10,7,1,0,4,7.2,14,5.6,10,6.4,0,,4.0,1,10.0,2,5.5,1,10.0,0,,7.8,0,,31,6.2,24.0,2,6.0,12,5.6,9,5.8,0,,5.8,8,5.0,11,6.1,18,6.3
25,3,0,10,1,0,1,3,4,10,4,1,8,7.7,13,6.1,8,7.6,0,,4.0,2,10.0,1,5.0,1,10.0,0,,8.8,0,,34,7.5,25.0,5,7.1,12,6.2,7,7.2,0,,6.7,9,6.0,10,6.9,17,7.1
25,1,2,20,1,1,2,3,2,16,9,1,12,7.2,26,7.6,10,8.6,0,,11.0,7,7.6,3,7.0,1,10.0,0,,7.7,0,,57,7.6,37.0,4,6.5,23,7.7,9,8.3,0,,7.7,16,7.5,18,6.6,28,7.8
25,2,1,4,0,0,2,3,12,5,0,1,5,7.4,12,5.4,8,6.8,0,,4.0,1,10.0,1,5.0,2,7.5,0,,7.5,0,,28,6.4,21.0,3,7.3,11,5.4,6,6.0,0,,5.8,6,4.5,9,6.3,16,6.0
23,20,8,12,5,4,4,4,6,5,2,2,7,7.5,16,4.2,20,4.0,0,,7.0,1,10.0,2,2.0,4,6.0,0,,4.7,0,,52,5.6,36.0,5,6.8,14,4.7,16,3.8,0,,4.5,12,4.9,13,5.5,27,4.1
23,18,2,3,0,0,3,2,7,5,0,0,4,6.5,7,4.8,8,5.8,0,,2.0,1,10.0,0,,1,10.0,0,,10.0,0,,22,6.0,18.0,2,6.0,7,4.8,7,5.2,0,,5.3,7,4.7,8,5.6,12,6.0
23,17,3,13,0,1,3,3,7,12,3,0,7,9.3,23,6.7,11,5.5,0,,9.0,0,,4,6.0,5,7.8,0,,6.8,0,,45,7.0,32.0,6,9.0,19,6.9,6,4.1,0,,6.5,14,6.0,14,6.2,26,6.9
23,14,2,9,0,1,1,4,7,8,1,2,3,6.7,12,6.1,11,6.7,0,,6.0,1,10.0,2,5.5,3,8.0,0,,6.5,0,,35,6.9,20.0,1,3.0,10,6.3,8,6.4,0,,6.1,8,5.1,9,6.2,17,6.6
23,16,1,3,5,3,2,3,4,1,3,0,3,6.3,8,4.5,8,5.1,0,,1.0,0,,0,,1,10.0,0,,10.0,0,,25,5.1,19.0,3,6.3,8,4.5,7,4.2,0,,4.7,11,4.3,9,4.9,8,5.5
23,15,2,2,2,2,2,5,2,2,1,0,2,4.5,9,3.5,7,5.4,0,,1.0,0,,0,,1,10.0,0,,10.0,0,,20,5.0,18.0,2,4.5,9,3.5,6,4.4,0,,4.0,10,3.4,7,5.4,8,5.4
23,12,0,2,1,0,1,8,6,3,3,0,5,6.0,9,5.3,8,7.1,0,,3.0,1,10.0,1,5.0,1,10.0,0,,8.3,0,,24,6.1,19.0,3,5.3,8,5.3,7,6.6,0,,5.7,7,4.6,9,5.7,14,6.5
23,10,0,8,1,0,0,2,5,9,1,0,6,7.0,8,6.3,8,7.9,0,,3.0,1,10.0,1,7.0,1,10.0,0,,9.0,0,,26,7.4,19.0,4,7.0,7,6.2,7,7.5,0,,6.9,11,6.3,8,6.6,11,7.9
23,11,6,10,2,0,2,4,9,4,0,0,3,6.7,18,5.1,11,5.2,0,,7.0,0,,5,2.2,2,10.0,0,,4.4,0,,37,5.9,26.0,3,6.7,13,6.2,9,4.3,0,,5.3,15,5.0,9,5.5,17,5.2
23,9,2,3,2,1,3,9,5,6,6,4,9,6.5,14,5.6,15,6.3,0,,11.0,3,9.3,5,5.1,3,7.7,0,,7.2,0,,41,6.1,27.0,5,4.4,9,5.8,12,6.0,0,,5.6,10,4.5,14,5.7,26,6.3
23,13,1,3,2,1,0,6,1,5,0,0,4,4.8,7,5.5,6,6.3,0,,3.0,1,2.0,1,5.0,1,10.0,0,,5.7,0,,19,5.7,14.0,2,7.5,6,5.7,5,5.3,0,,5.8,7,3.8,9,4.9,9,6.8
23,7,2,5,2,1,0,7,7,3,3,0,7,7.2,9,5.2,8,4.2,0,,5.0,2,10.0,1,5.0,2,3.5,0,,5.5,0,,30,6.0,19.0,4,7.2,8,5.2,6,4.8,0,,5.3,8,5.4,11,4.4,15,4.9
23,8,2,8,0,3,4,2,5,4,0,1,4,6.8,12,5.0,9,6.5,0,,4.0,1,10.0,1,3.0,2,8.0,0,,7.2,0,,29,6.3,21.0,2,7.0,11,5.4,6,6.8,0,,5.8,10,4.8,11,5.1,14,6.0
23,6,6,9,4,3,4,2,5,4,1,0,4,7.0,16,3.8,14,3.9,0,,9.0,1,10.0,5,3.4,3,5.0,0,,5.5,0,,38,5.4,25.0,2,6.0,11,3.9,11,3.6,0,,4.1,9,3.4,10,7.0,22,4.0
23,5,1,3,0,3,3,1,7,6,1,0,4,8.2,10,5.4,8,6.1,0,,4.0,1,10.0,2,5.0,1,10.0,0,,7.5,0,,25,6.0,18.0,2,8.0,8,5.4,7,5.5,0,,5.5,8,5.4,13,5.5,12,5.9
26,20,1,9,1,0,0,6,5,10,7,6,14,7.8,16,6.0,10,8.0,0,,8.0,3,7.0,4,6.2,1,10.0,0,,7.1,0,,45,7.4,32.0,10,8.1,12,5.9,9,7.7,0,,7.2,11,5.9,10,6.7,25,7.4
23,4,3,11,0,1,1,8,6,7,5,1,8,8.9,16,5.8,12,6.3,0,,8.0,2,10.0,4,6.8,2,8.5,0,,7.6,0,,43,6.8,28.0,5,8.6,12,5.8,10,5.9,0,,6.2,10,5.3,15,6.5,23,6.6
23,2,2,9,0,2,3,6,8,4,1,1,10,6.6,14,5.1,7,6.0,0,,6.0,2,10.0,3,5.7,1,10.0,0,,7.5,0,,36,6.5,25.0,7,5.1,11,4.8,6,5.2,0,,5.0,16,4.8,12,5.8,13,5.7
23,3,2,7,3,1,2,4,11,3,0,0,6,6.0,14,5.3,9,5.7,0,,10.0,3,6.0,5,8.0,2,8.0,0,,7.5,0,,33,5.9,20.0,3,7.0,9,4.7,7,5.0,0,,5.1,13,4.6,14,5.0,13,5.8
26,18,2,9,0,0,4,3,6,13,4,5,9,8.4,17,5.5,13,7.0,0,,11.0,3,9.7,3,8.3,4,9.0,0,,8.9,0,,46,7.1,29.0,5,8.0,14,5.2,9,6.5,0,,6.3,10,4.4,11,6.8,26,7.4
26,19,2,3,0,2,1,4,3,5,2,1,5,8.3,10,4.5,5,6.6,0,,5.0,1,10.0,3,5.7,1,10.0,0,,7.4,0,,23,6.1,15.0,3,8.7,7,4.4,4,6.0,0,,5.8,6,3.2,9,5.9,11,6.9
26,17,5,5,3,2,5,6,4,6,2,1,6,6.2,19,4.3,9,5.9,0,,9.0,2,6.0,4,4.8,2,8.5,0,,6.0,0,,39,5.3,26.0,3,7.0,15,4.4,7,4.7,0,,4.8,14,3.8,13,5.5,17,5.8
26,16,5,7,0,3,1,2,8,9,8,0,8,7.7,20,5.3,12,6.6,0,,8.0,1,10.0,4,6.8,3,7.0,0,,7.5,0,,43,6.3,32.0,6,7.4,16,5.3,9,6.0,0,,5.9,13,4.9,11,6.3,23,6.4
26,14,2,22,1,4,3,1,4,13,8,6,20,8.5,23,6.7,9,6.8,0,,14.0,5,9.7,7,7.1,2,10.0,0,,8.1,0,,64,7.6,39.0,14,8.5,16,6.5,7,6.1,0,,7.0,16,6.5,15,6.4,32,7.6
26,15,3,9,0,2,2,7,7,7,2,0,6,8.8,20,5.6,9,6.0,0,,7.0,2,7.5,3,6.3,2,10.0,0,,7.9,0,,39,6.4,28.0,3,9.0,17,5.5,7,5.4,0,,6.0,9,4.2,14,6.1,23,6.7
26,13,6,8,0,0,3,8,4,5,2,0,7,6.9,18,5.1,8,6.0,0,,8.0,2,10.0,5,5.6,1,10.0,0,,7.6,0,,36,5.9,25.0,4,6.5,13,5.0,7,5.3,0,,5.4,13,4.1,12,5.9,17,6.6
26,11,8,4,1,4,3,3,5,5,4,2,9,6.5,16,3.7,11,5.8,0,,11.0,2,5.5,5,3.2,3,7.3,0,,5.6,0,,39,5.2,26.0,6,6.0,11,3.8,8,5.4,0,,4.8,13,3.6,11,5.6,21,5.3
26,12,2,5,0,0,3,1,8,7,5,3,7,7.7,16,5.7,7,7.6,0,,10.0,3,7.7,5,5.9,1,10.0,0,,7.2,0,,34,6.9,21.0,3,8.0,11,5.6,6,7.1,0,,6.5,9,5.0,14,6.8,19,7.0
26,9,5,4,0,2,1,7,3,7,2,1,5,6.5,15,4.8,8,6.6,0,,6.0,2,5.5,3,7.7,1,10.0,0,,7.0,0,,32,5.7,22.0,2,8.0,12,4.6,7,6.0,0,,5.3,9,3.8,14,5.5,17,6.2
26,10,3,3,1,0,2,5,5,4,2,2,5,7.6,13,5.0,7,5.6,0,,5.0,1,10.0,3,7.7,1,10.0,0,,8.7,0,,27,5.9,20.0,3,7.3,10,4.7,6,4.7,0,,5.1,7,4.0,12,6.1,15,6.0
26,6,10,11,3,1,3,10,4,3,4,0,7,6.8,24,4.6,12,3.8,0,,11.0,3,8.3,5,5.3,3,4.3,0,,5.7,0,,49,5.5,32.0,3,7.3,19,4.3,9,3.7,0,,4.6,17,3.7,17,4.5,21,5.0
26,8,3,5,1,0,4,6,10,6,3,1,7,8.1,18,4.8,11,6.5,0,,8.0,2,7.5,5,5.9,1,10.0,0,,7.0,0,,39,6.1,26.0,4,8.8,12,4.5,9,6.7,0,,6.0,13,4.3,17,5.9,20,6.4
26,5,5,2,2,3,3,5,5,5,3,0,5,6.4,14,4.3,11,4.5,0,,7.0,1,10.0,3,6.0,3,7.0,0,,6.9,0,,33,5.0,23.0,3,5.7,11,4.0,8,4.0,0,,4.3,10,3.7,13,5.6,17,4.8
26,7,3,9,1,2,5,1,5,10,4,3,6,6.9,22,5.8,12,6.6,0,,11.0,2,6.0,7,6.3,2,10.0,0,,6.9,0,,43,6.6,29.0,3,7.7,15,5.6,10,6.2,0,,6.1,12,4.5,16,5.6,25,6.8
26,2,3,12,0,0,0,4,9,12,5,3,11,7.5,18,5.9,12,6.7,0,,9.0,2,10.0,5,6.3,2,8.5,0,,7.6,0,,48,7.2,32.0,8,7.1,13,5.7,10,6.2,0,,6.3,16,5.8,14,7.2,22,6.9
26,4,4,5,1,2,4,6,5,3,6,0,6,6.8,18,4.5,7,6.5,0,,9.0,2,10.0,5,3.6,2,7.5,0,,5.7,0,,36,5.8,22.0,3,6.3,13,4.9,5,6.1,0,,5.4,12,4.7,12,6.0,16,5.5
26,1,4,10,1,2,2,3,11,10,6,1,10,7.2,21,5.9,14,6.7,0,,12.0,4,7.5,5,7.1,3,7.0,0,,7.7,0,,50,6.6,34.0,5,7.3,16,5.6,11,6.4,0,,5.9,17,4.7,13,6.1,23,6.8
26,3,3,4,1,4,5,3,7,7,7,0,6,6.6,21,4.9,10,6.3,0,,8.0,3,7.0,4,5.5,1,10.0,0,,6.5,0,,41,5.8,29.0,2,5.5,17,4.9,9,5.9,0,,5.4,15,4.6,15,5.9,19,5.6
13,13,1,1,0,0,1,2,4,2,8,0,1,8.0,10,5.7,6,7.6,0,,5.0,0,,3,4.0,2,9.0,0,,5.6,0,,19,6.7,12.0,1,8.0,7,6.6,4,7.0,0,,6.9,4,6.8,10,6.4,12,6.8
13,12,2,2,1,0,2,4,8,4,4,2,6,5.7,15,5.6,7,6.9,0,,6.0,0,,4,4.2,2,9.5,0,,5.6,0,,29,6.1,21.0,5,5.0,11,6.2,5,6.2,0,,6.0,9,5.5,9,5.4,16,6.1
14,19,1,4,1,0,2,5,6,5,1,1,5,5.2,14,5.7,6,6.4,0,,5.0,0,,3,4.3,2,9.0,0,,5.7,0,,26,6.3,19.0,4,7.0,11,6.3,4,5.5,0,,6.0,6,5.2,8,6.4,15,6.2
14,1,2,7,0,3,1,2,3,12,6,3,9,5.8,12,6.9,15,7.0,0,,7.0,0,,3,4.3,4,9.5,0,,6.9,0,,39,7.0,28.0,8,5.6,9,7.8,11,6.3,0,,6.6,11,6.0,7,7.4,21,6.9
14,20,1,4,0,0,0,3,3,3,8,6,6,8.1,9,6.8,10,7.8,0,,7.0,0,,4,5.8,3,9.3,0,,7.4,0,,28,7.6,17.0,5,7.8,5,7.3,7,7.2,0,,7.4,6,7.1,9,6.6,16,7.6
12,19,1,1,1,0,1,5,14,2,2,1,3,6.0,15,5.8,8,6.4,0,,8.0,1,6.0,4,5.8,3,7.7,0,,6.5,0,,28,5.9,18.0,2,6.0,11,5.9,5,5.6,0,,5.9,4,6.0,8,6.4,22,6.2
12,20,1,4,0,0,0,4,9,4,2,1,3,6.3,9,6.9,9,7.4,0,,6.0,0,,3,5.7,3,8.3,0,,7.0,0,,25,6.7,15.0,2,6.5,6,7.7,6,6.9,0,,7.4,5,7.0,10,7.3,15,7.4
9,18,1,6,0,0,0,1,4,6,7,1,4,8.2,8,6.1,12,7.7,0,,5.0,1,7.0,3,8.0,1,10.0,0,,7.8,0,,26,7.6,20.0,3,8.7,5,5.6,11,7.4,0,,7.5,5,6.5,12,7.1,19,7.7
9,17,2,4,1,1,1,7,6,3,3,1,4,7.0,10,4.6,12,6.8,0,,4.0,0,,3,5.0,1,10.0,0,,6.2,0,,29,6.1,23.0,4,7.0,7,4.4,11,6.4,0,,6.2,6,4.6,13,5.9,20,6.7
9,16,2,7,0,0,3,4,8,2,6,0,3,7.3,12,4.7,12,7.2,0,,5.0,0,,2,2.5,2,10.0,0,,5.5,0,,32,6.7,24.0,3,7.3,10,5.3,10,6.8,0,,6.5,7,4.6,11,6.2,19,6.8
9,15,3,3,0,3,1,2,5,2,6,1,3,7.3,8,4.8,11,6.9,0,,3.0,0,,2,3.5,1,10.0,0,,5.7,0,,26,6.0,20.0,3,7.3,6,5.3,10,6.5,0,,6.5,4,4.8,12,6.0,18,6.8
8,18,0,5,1,2,0,1,1,6,4,4,2,8.5,6,6.0,13,7.9,0,,2.0,0,,1,5.0,1,10.0,0,,7.5,0,,24,7.5,20.0,2,8.5,5,6.3,12,7.7,0,,7.7,1,10.0,12,6.7,20,7.6
9,19,2,5,2,0,3,2,8,1,3,3,3,6.7,13,4.9,11,7.4,0,,3.0,0,,2,1.5,1,10.0,0,,4.3,0,,29,6.3,25.0,3,6.7,11,5.8,10,7.0,0,,6.7,5,4.5,11,6.3,22,6.7
8,20,0,5,0,0,0,3,0,6,4,1,3,8.0,4,6.2,10,8.2,0,,2.0,0,,1,5.0,1,10.0,0,,7.5,0,,19,7.8,16.0,3,8.0,3,6.7,9,7.9,0,,7.9,2,8.5,10,7.4,15,7.7
8,19,0,4,0,0,1,0,4,9,5,3,4,8.5,6,6.8,13,7.7,0,,3.0,0,,2,6.0,1,10.0,0,,7.3,0,,26,7.6,20.0,3,8.7,4,7.2,12,7.5,0,,7.8,3,8.0,12,7.2,19,7.7
8,16,0,5,0,1,0,1,4,3,4,1,2,8.5,5,5.7,10,7.7,0,,1.0,0,,0,,1,10.0,0,,10.0,0,,19,7.6,17.0,2,8.5,5,5.7,9,7.4,0,,7.5,2,7.5,9,7.1,15,7.8
8,17,0,7,0,1,0,1,2,5,6,1,4,7.8,7,6.4,8,8.4,0,,3.0,0,,2,7.5,1,10.0,0,,8.3,0,,23,7.9,17.0,4,7.8,5,5.6,7,8.1,0,,7.7,4,7.5,8,7.4,15,8.0
8,15,0,3,0,2,1,1,4,3,6,1,4,6.2,5,5.4,10,7.8,0,,2.0,0,,1,3.0,1,10.0,0,,6.5,0,,21,7.0,17.0,3,7.3,4,6.2,9,7.6,0,,7.4,3,7.3,10,6.8,15,7.4
8,12,0,3,0,0,3,6,4,2,3,3,2,7.0,7,5.2,11,7.2,1,9.0,3.0,0,,1,4.0,2,8.5,0,,7.0,0,,24,6.7,19.0,2,7.0,6,5.5,9,6.9,1,9.0,6.8,3,7.7,14,6.1,18,6.7
8,13,1,5,0,0,0,3,3,4,5,0,3,6.0,5,6.4,11,7.6,0,,3.0,0,,2,6.0,1,10.0,0,,7.3,0,,21,7.2,16.0,2,8.5,3,6.7,10,7.3,0,,7.6,2,8.5,10,7.3,16,7.4
8,11,0,8,1,0,1,2,1,8,7,0,3,8.0,8,6.2,15,8.4,0,,2.0,0,,1,7.0,1,10.0,0,,8.5,0,,28,7.6,24.0,3,8.0,6,6.1,14,8.2,0,,7.8,3,7.7,11,7.7,22,8.0
8,10,0,4,0,0,0,9,1,5,4,2,2,7.0,8,6.7,10,7.8,0,,3.0,0,,2,7.0,1,10.0,0,,8.0,0,,25,7.0,18.0,2,7.0,6,6.7,9,7.6,0,,7.4,2,7.0,14,6.8,18,7.6
8,9,1,6,0,0,1,0,2,2,18,4,6,8.5,11,7.8,15,8.2,0,,2.0,0,,1,6.0,1,10.0,0,,8.0,0,,34,8.0,28.0,5,8.4,9,8.0,14,8.0,0,,8.1,5,8.6,12,7.9,23,8.0
8,14,0,4,0,2,0,4,4,6,3,0,2,6.5,7,5.1,11,7.7,0,,2.0,0,,1,5.0,1,10.0,0,,7.5,0,,23,6.8,19.0,2,6.5,6,5.1,10,7.4,0,,6.9,2,6.5,14,6.3,18,7.1
8,7,3,14,0,0,1,1,4,4,11,2,9,6.5,13,7.3,12,8.4,0,,8.0,3,8.7,4,8.2,1,10.0,0,,8.0,0,,40,7.8,26.0,5,5.4,9,7.5,11,8.2,0,,7.7,8,6.6,14,7.5,24,7.9
8,8,0,6,0,0,0,3,6,7,5,1,3,8.0,7,6.3,15,7.5,0,,2.0,0,,1,5.0,1,10.0,0,,7.5,0,,28,7.5,24.0,3,8.0,6,6.5,14,7.3,0,,7.3,4,8.0,12,6.8,20,7.3
8,3,1,11,0,0,1,0,2,6,12,4,7,8.7,9,7.9,18,8.3,0,,3.0,0,,2,8.5,1,10.0,0,,9.0,0,,37,8.1,32.0,7,8.7,7,7.7,17,8.1,0,,8.3,4,8.2,12,7.8,28,8.3
8,5,2,9,0,0,3,3,4,8,4,3,6,8.0,9,6.5,14,7.5,0,,4.0,1,6.0,2,8.0,1,10.0,0,,8.0,0,,36,7.2,26.0,5,8.4,7,6.1,13,7.2,0,,7.3,4,7.0,18,6.2,23,7.6
8,2,0,6,0,0,3,2,3,6,5,0,4,7.8,6,6.0,13,7.3,0,,2.0,0,,1,4.0,1,10.0,0,,7.0,0,,25,7.3,22.0,4,7.8,5,6.5,12,7.0,0,,7.2,4,7.0,11,6.2,19,7.2
9,14,2,4,0,0,1,2,5,2,4,0,2,8.0,7,4.5,9,7.6,0,,3.0,0,,2,3.5,1,10.0,0,,5.7,0,,20,6.6,16.0,2,8.0,5,5.1,8,7.2,0,,7.1,3,4.0,8,7.1,15,7.3
8,4,0,5,0,1,0,0,5,12,4,0,5,6.8,8,7.6,12,7.3,0,,3.0,1,7.0,1,7.0,1,10.0,0,,8.0,0,,27,7.4,23.0,4,6.8,7,7.6,11,7.0,0,,7.3,4,7.0,11,7.6,21,7.5
8,6,0,3,0,2,1,7,4,1,4,0,3,6.3,7,5.2,9,6.8,0,,2.0,0,,1,3.0,1,10.0,0,,6.5,0,,22,6.3,18.0,3,6.3,6,5.6,8,6.4,0,,6.3,3,6.3,12,5.7,16,6.4
9,13,2,5,0,0,1,1,3,6,6,1,2,8.5,10,5.2,10,8.1,0,,4.0,0,,3,5.0,1,10.0,0,,6.2,0,,25,7.1,19.0,2,8.5,7,5.5,9,7.8,0,,7.4,4,4.5,11,7.3,18,7.7
8,1,1,18,0,0,0,2,4,3,5,6,8,8.9,12,7.8,12,8.8,0,,4.0,2,8.0,1,10.0,1,10.0,0,,9.0,0,,39,8.5,28.0,6,9.3,10,7.9,11,8.6,0,,8.7,8,7.4,12,7.8,22,9.1
9,8,2,6,1,1,1,3,7,1,4,0,2,8.0,10,4.4,11,7.7,0,,6.0,0,,3,3.3,3,10.0,0,,6.2,0,,26,6.4,18.0,2,8.0,7,4.9,8,7.0,0,,6.6,4,4.5,14,6.2,20,6.9
9,9,2,4,0,0,2,2,9,5,4,0,3,7.0,11,5.3,12,7.2,0,,4.0,0,,3,4.7,1,10.0,0,,6.0,0,,28,6.5,23.0,3,7.0,8,5.6,11,6.9,0,,6.7,5,4.2,11,6.9,21,7.0
9,10,2,6,0,1,1,3,5,5,4,0,3,7.0,10,4.8,12,7.8,0,,6.0,0,,3,4.7,3,8.0,0,,6.3,0,,27,6.7,20.0,3,7.0,7,4.9,9,7.6,0,,6.9,5,4.7,11,6.6,20,7.2
9,6,3,5,0,1,2,5,3,1,6,0,4,7.2,9,4.7,10,6.7,0,,5.0,0,,3,3.3,2,10.0,0,,5.1,0,,26,6.2,18.0,3,8.0,6,5.6,8,6.2,0,,6.6,5,4.2,11,6.3,16,6.9
9,5,2,4,0,0,4,3,4,3,4,0,2,6.0,9,4.3,10,7.3,0,,2.0,0,,1,1.0,1,10.0,0,,5.5,0,,24,6.2,20.0,2,6.0,8,5.0,9,7.0,0,,6.4,5,3.8,11,6.5,17,6.9
9,7,2,4,0,3,0,4,9,0,5,1,3,8.0,14,4.5,9,7.6,0,,5.0,1,6.0,3,4.3,1,10.0,0,,5.7,0,,28,6.2,22.0,2,9.0,11,4.7,8,7.2,0,,6.5,4,4.2,9,6.2,22,6.9
9,11,0,5,0,0,0,1,4,5,6,0,3,8.3,6,7.2,9,7.4,0,,1.0,0,,0,,1,10.0,0,,10.0,0,,21,7.7,18.0,3,8.3,6,7.2,8,7.1,0,,7.5,3,7.0,9,7.6,15,7.8
