,index,sid,eid,1,10,2,3,4,5,6,7,8,9,Aged 18-29,Aged 18-29_avg,Aged 30-44,Aged 30-44_avg,Aged 45+,Aged 45+_avg,Aged under 18,Aged under 18_avg,Females,Females Aged 18-29,Females Aged 18-29_avg,Females Aged 30-44,Females Aged 30-44_avg,Females Aged 45+,Females Aged 45+_avg,Females under 18,Females under 18_avg,Females_avg,IMDb staff,IMDb staff_avg,IMDb users,IMDb users_avg,Males,Males Aged 18-29,Males Aged 18-29_avg,Males Aged 30-44,Males Aged 30-44_avg,Males Aged 45+,Males Aged 45+_avg,Males under 18,Males under 18_avg,Males_avg,Non-US users,Non-US users_avg,Top 1000 voters,Top 1000 voters_avg,US users,US users_avg
584,4441,20,17,1,2,0,1,2,2,1,7,3,5,4,7.0,12,7.0,6,7.4,0,,4.0,0,,3,5.7,1,8.0,0,,6.2,0,,24,6.9,17.0,3,7.0,9,7.3,5,7.4,0,,7.3,8,7.6,8,6.8,11,6.7
585,4442,20,16,1,6,0,0,1,5,2,6,5,6,5,8.0,15,7.5,8,8.1,0,,6.0,1,10.0,3,5.3,2,9.0,0,,6.5,0,,32,7.4,21.0,3,8.3,12,7.9,6,8.1,0,,8.1,10,7.7,10,6.9,15,7.8
586,4443,20,18,1,10,0,2,1,5,2,9,5,3,10,7.9,15,7.7,7,6.8,0,,6.0,3,10.0,2,4.5,1,8.0,0,,5.9,0,,38,7.3,25.0,6,7.9,13,8.1,6,6.7,0,,7.8,11,7.8,14,6.6,17,7.2
587,4444,20,15,1,2,0,1,2,4,2,5,3,4,4,6.8,11,6.6,7,6.8,0,,3.0,0,,2,4.5,1,8.0,0,,5.7,0,,24,6.6,18.0,3,7.3,9,6.9,6,6.7,0,,6.9,6,7.6,8,5.9,13,6.3
588,4445,20,11,2,4,0,0,2,3,3,4,4,2,3,8.0,12,7.4,7,6.2,0,,3.0,0,,2,4.5,1,8.0,0,,5.7,0,,24,6.7,18.0,2,9.0,10,7.8,6,6.0,0,,7.5,7,7.8,8,6.9,11,6.3
589,4446,20,14,3,4,1,1,1,4,4,5,4,2,6,5.5,12,6.0,8,7.0,0,,5.0,1,1.0,3,5.3,1,8.0,0,,4.6,0,,29,6.2,20.0,4,7.2,9,6.3,7,7.0,0,,6.7,8,6.4,12,6.4,14,5.9
590,4447,20,12,2,4,0,0,2,2,0,6,7,3,4,8.0,14,7.2,5,7.8,0,,4.0,0,,3,5.3,1,10.0,0,,6.5,0,,26,7.1,18.0,3,8.3,11,7.6,4,8.0,0,,7.8,8,7.4,7,6.7,12,7.6
591,4448,20,7,2,4,1,1,2,3,2,6,4,6,7,5.8,16,7.4,4,7.2,0,,8.0,2,5.5,5,7.0,1,8.0,0,,6.1,0,,31,6.8,18.0,4,6.5,11,7.5,3,7.0,0,,7.2,9,7.9,10,5.6,14,6.0
592,4449,20,9,4,1,0,0,3,3,3,4,4,3,4,6.2,11,6.5,6,6.4,0,,3.0,0,,2,4.5,1,8.0,0,,5.7,0,,25,5.8,17.0,3,7.0,9,7.0,5,6.2,0,,6.8,6,7.6,10,5.7,11,5.8
593,4451,20,8,1,10,0,2,3,1,1,9,8,4,9,8.4,18,7.6,7,6.8,0,,6.0,1,8.0,4,5.0,1,8.0,0,,6.3,0,,39,7.5,27.0,7,8.7,14,7.9,6,6.7,0,,8.0,11,7.9,13,6.9,16,6.8
594,4452,20,10,2,4,0,0,0,0,1,4,11,4,4,8.0,14,8.1,5,7.6,0,,4.0,0,,3,5.7,1,10.0,0,,6.8,0,,26,7.7,18.0,3,8.3,11,8.5,4,7.5,0,,8.2,9,8.3,7,7.0,9,7.6
595,4454,20,5,3,4,1,1,2,2,5,2,4,3,7,6.9,13,6.1,4,6.5,0,,4.0,1,6.0,2,4.5,1,8.0,0,,5.8,0,,27,6.3,19.0,5,7.8,11,6.5,3,6.0,0,,6.9,8,7.1,9,6.8,10,5.9
596,4455,20,13,4,4,0,1,1,6,5,1,2,3,5,6.3,11,6.3,6,5.5,0,,4.0,1,5.0,2,4.5,1,8.0,0,,5.5,0,,27,6.0,17.0,3,8.3,9,6.7,5,5.4,0,,6.7,6,7.4,13,6.3,12,5.5
597,4457,20,3,1,10,0,1,0,3,2,7,6,7,5,7.6,19,8.2,7,7.6,0,,5.0,0,,4,6.0,1,8.0,0,,5.3,0,,37,7.9,25.0,4,8.5,15,8.5,6,7.5,0,,8.3,13,7.9,9,6.7,15,8.1
598,4458,20,1,1,5,0,2,0,2,1,9,11,4,6,7.8,17,7.7,8,7.6,0,,9.0,0,,7,6.7,2,9.0,0,,7.3,0,,35,7.4,21.0,5,8.2,10,8.1,6,7.2,0,,7.9,7,8.1,13,7.2,17,7.3
599,4459,20,4,2,2,0,0,1,5,4,4,5,3,4,7.5,14,6.4,6,6.3,0,,3.0,0,,2,4.5,1,8.0,0,,5.7,0,,26,6.5,20.0,3,7.3,12,6.8,5,6.2,0,,6.7,7,6.9,10,6.2,13,6.3
600,4461,20,2,2,2,1,0,0,0,4,11,3,4,6,7.1,12,6.8,6,7.2,0,,4.0,0,,3,5.3,1,8.0,0,,6.0,0,,27,6.9,19.0,5,7.2,9,7.3,5,7.2,0,,7.3,8,7.6,7,6.4,12,6.5
601,4462,20,6,3,3,1,0,3,2,2,7,3,3,4,6.2,11,7.0,8,6.5,0,,3.0,0,,2,4.5,1,8.0,0,,5.7,0,,27,6.3,19.0,3,8.0,9,7.4,7,6.4,0,,7.1,6,7.8,9,5.7,13,6.6
602,4489,22,20,1,4,0,0,1,3,5,3,0,1,5,6.5,7,6.5,5,6.6,0,,1.0,0,,0,,1,6.0,0,,6.0,0,,18,6.7,15.0,4,7.2,7,6.5,4,6.8,0,,6.6,7,6.4,7,5.7,9,6.5
603,4501,22,19,0,5,1,2,2,4,8,3,5,0,3,6.3,14,6.6,7,5.2,0,,3.0,1,7.0,1,10.0,1,8.0,0,,8.3,0,,30,6.5,20.0,1,5.0,13,6.2,6,5.2,0,,5.8,9,5.3,9,5.4,14,6.6
604,4520,22,18,6,2,7,6,1,3,1,1,1,0,3,5.0,10,2.6,13,2.6,0,,3.0,0,,1,2.0,2,2.5,0,,2.3,0,,28,3.5,22.0,2,6.5,9,2.7,11,2.6,0,,2.7,8,2.9,6,3.6,17,2.5
605,4540,22,16,0,3,1,0,0,4,6,2,2,1,4,6.5,8,5.9,4,6.2,0,,1.0,0,,1,6.0,0,,0,,6.0,0,,19,6.7,14.0,3,6.3,7,5.9,4,6.2,0,,6.2,5,5.6,8,6.4,10,6.4
606,4541,22,17,3,7,0,2,2,3,9,1,1,1,3,5.3,17,5.6,7,5.7,0,,2.0,0,,1,10.0,1,1.0,0,,5.5,0,,29,6.2,23.0,2,5.0,15,5.4,6,6.2,0,,5.6,9,4.2,7,5.4,16,6.0
607,4576,22,10,1,11,1,2,0,1,6,11,4,2,7,7.7,20,7.1,8,6.9,0,,4.0,0,,2,4.0,1,3.0,0,,4.5,0,,39,7.4,31.0,6,7.3,18,7.5,7,7.2,0,,7.4,9,5.6,10,7.1,23,7.8
608,4577,22,11,1,5,0,0,2,3,6,2,1,0,3,5.7,10,5.5,4,6.2,0,,,0,,0,,0,,0,,,0,,20,6.6,16.0,2,5.5,10,5.5,4,6.2,0,,5.7,6,3.9,7,5.3,10,6.3
609,4578,22,9,10,5,9,3,1,2,0,4,1,0,4,2.5,13,4.4,15,2.3,0,,4.0,1,1.0,1,2.0,2,2.0,0,,1.8,0,,35,3.9,27.0,2,1.0,12,4.6,13,2.4,0,,3.1,8,3.2,9,4.4,22,2.7
610,4597,22,14,2,3,0,0,3,2,6,4,4,1,4,7.2,9,6.9,10,6.0,0,,4.0,1,6.0,1,8.0,2,5.5,0,,6.2,0,,25,6.4,18.0,2,8.5,8,6.7,8,5.9,0,,6.5,7,5.1,10,5.6,14,6.8
611,4598,22,6,2,5,0,0,2,5,6,9,4,0,6,5.1,16,6.1,6,6.2,0,,8.0,3,5.0,4,7.0,1,7.0,0,,4.9,0,,33,6.5,19.0,2,8.5,12,5.9,5,6.2,0,,6.2,9,5.4,7,5.1,17,6.2
612,4599,22,8,1,4,1,2,3,5,6,0,4,2,3,8.0,13,5.4,9,5.4,0,,4.0,0,,4,7.0,0,,0,,7.0,0,,28,6.1,20.0,2,8.0,9,5.4,9,5.4,0,,5.6,7,3.8,13,5.4,17,6.2
613,4600,22,4,0,3,1,0,4,1,3,0,3,1,4,9.0,6,6.0,4,5.5,0,,,0,,0,,0,,0,,,0,,16,6.5,13.0,3,9.3,6,6.0,4,5.5,0,,6.2,5,4.1,9,5.7,7,7.0
614,4601,22,7,0,1,0,2,0,6,4,0,3,2,2,8.5,12,5.9,3,5.7,0,,3.0,0,,3,6.0,0,,0,,6.0,0,,18,6.2,13.0,1,9.0,9,6.0,3,5.7,0,,6.2,4,4.8,8,6.4,12,6.6
615,4602,22,15,1,2,0,0,1,1,11,3,1,0,4,7.5,8,5.9,6,5.6,0,,1.0,0,,0,,1,6.0,0,,6.0,0,,20,6.2,16.0,3,7.3,8,5.9,5,5.5,0,,5.8,5,4.8,6,5.7,12,6.2
616,4603,22,5,5,1,8,3,4,1,2,3,2,2,5,5.3,13,3.5,12,3.4,0,,4.0,1,1.0,1,2.0,2,3.0,0,,2.2,0,,31,4.1,25.0,3,7.7,12,3.7,10,3.5,0,,3.9,8,2.9,8,4.4,21,3.9
617,4604,22,2,1,4,1,3,1,4,7,4,1,0,5,6.1,12,4.4,6,5.8,0,,2.0,0,,1,6.0,1,6.0,0,,6.0,0,,26,5.9,20.0,4,5.8,11,4.2,5,5.8,0,,4.9,8,3.9,9,4.7,13,5.9
618,4605,23,13,1,2,2,1,0,6,1,4,0,0,4,4.8,6,5.2,5,5.3,0,,2.0,1,2.0,1,5.0,0,,0,,3.5,0,,17,5.4,13.0,2,7.5,5,5.3,5,5.3,0,,5.7,7,3.8,7,4.0,7,6.3
619,4606,22,3,2,1,2,2,2,6,4,2,1,0,5,5.3,10,4.2,4,4.0,0,,3.0,1,5.0,2,8.0,0,,0,,7.0,0,,22,4.8,15.0,3,5.3,8,3.7,4,4.0,0,,4.1,7,3.4,10,4.3,9,5.4
620,4607,23,11,6,9,2,0,2,4,9,3,0,0,3,6.7,17,4.9,10,4.5,0,,6.0,0,,5,2.2,1,10.0,0,,3.1,0,,35,5.8,25.0,3,6.7,12,6.1,9,4.3,0,,5.2,15,5.0,7,4.7,15,4.6
621,4608,23,12,0,1,1,0,1,8,6,2,3,0,5,6.0,8,4.9,7,6.6,0,,2.0,1,10.0,1,5.0,0,,0,,7.5,0,,22,5.9,18.0,3,5.3,7,4.9,7,6.6,0,,5.6,7,4.6,7,5.0,12,6.0
622,4609,23,10,0,7,1,0,0,2,5,8,1,0,6,7.0,7,6.2,7,7.5,0,,2.0,1,10.0,1,7.0,0,,0,,8.5,0,,24,7.3,18.0,4,7.0,6,5.9,7,7.5,0,,6.9,11,6.3,6,5.9,9,7.7
623,4610,23,15,2,1,2,2,2,5,2,1,1,0,2,4.5,8,2.9,6,4.4,0,,,0,,0,,0,,0,,,0,,18,4.6,17.0,2,4.5,8,2.9,6,4.4,0,,3.8,10,3.4,5,4.2,6,4.2
624,4611,23,9,2,2,2,1,3,9,5,5,6,4,9,6.5,13,5.5,14,6.0,0,,10.0,3,9.3,5,5.1,2,6.5,0,,6.7,0,,39,6.0,26.0,5,4.4,8,5.6,12,6.0,0,,5.5,10,4.5,12,5.1,24,6.1
625,4612,23,6,6,8,4,3,4,2,5,3,1,0,4,7.0,15,3.5,13,3.3,0,,8.0,1,10.0,5,3.4,2,2.5,0,,4.4,0,,36,5.2,24.0,2,6.0,10,3.5,11,3.6,0,,3.9,9,3.4,8,6.5,20,3.4
626,4613,23,3,2,6,3,1,2,4,11,2,0,0,6,6.0,13,5.0,8,5.0,0,,9.0,3,6.0,5,8.0,1,6.0,0,,6.9,0,,31,5.8,19.0,3,7.0,8,4.4,7,5.0,0,,5.0,13,4.6,12,4.4,11,5.1
627,4614,23,8,2,7,0,3,4,2,5,3,0,1,4,6.8,11,4.7,8,5.8,0,,3.0,1,10.0,1,3.0,1,6.0,0,,6.3,0,,27,6.2,20.0,2,7.0,10,5.1,6,6.8,0,,5.6,10,4.8,9,4.3,12,5.4
628,4615,23,2,2,8,0,2,3,6,8,3,1,2,10,6.6,14,5.2,6,5.2,0,,6.0,2,10.0,4,6.5,0,,0,,7.2,0,,35,6.4,24.0,7,5.1,10,4.5,6,5.2,0,,4.9,16,4.8,10,5.2,12,5.5
629,4616,23,5,1,2,0,3,3,1,7,5,1,0,4,8.2,9,5.1,7,5.5,0,,3.0,1,10.0,2,5.0,0,,0,,6.7,0,,23,5.7,17.0,2,8.0,7,5.1,7,5.5,0,,5.3,8,5.4,11,4.8,10,5.3
630,4617,23,7,1,5,2,1,0,7,7,2,3,0,7,7.2,8,4.8,7,4.8,0,,4.0,2,10.0,1,5.0,1,6.0,0,,7.8,0,,28,6.2,18.0,4,7.2,7,4.8,6,4.8,0,,5.2,8,5.4,9,4.6,13,5.1
631,4618,23,4,3,11,0,1,1,8,6,6,5,1,8,8.9,15,5.7,11,6.0,0,,7.0,2,10.0,4,6.8,1,7.0,0,,7.0,0,,42,6.8,27.0,5,8.6,11,5.6,10,5.9,0,,6.2,10,5.3,14,6.5,21,6.3
632,4619,23,1,2,12,0,1,1,2,3,9,5,1,8,8.4,17,6.3,8,6.6,0,,3.0,1,10.0,2,4.0,0,,0,,6.0,0,,36,7.5,30.0,6,8.3,15,6.8,8,6.6,0,,7.0,12,5.9,8,6.5,18,7.5
633,4620,13,13,1,0,0,0,1,2,4,2,7,0,2,7.0,8,5.3,5,7.2,0,,4.0,1,6.0,2,3.0,1,8.0,0,,5.0,0,,17,6.4,11.0,1,8.0,6,6.2,4,7.0,0,,6.8,4,6.8,8,5.8,10,6.3
634,4621,13,12,2,1,1,0,2,4,8,4,3,2,6,5.7,14,5.4,6,6.3,0,,5.0,0,,4,4.2,1,9.0,0,,4.5,0,,27,5.9,20.0,5,5.0,10,6.0,5,6.2,0,,5.9,9,5.5,7,4.5,14,5.6
635,4622,18,19,1,14,4,1,2,4,6,7,3,3,7,8.2,18,7.5,11,6.3,0,,5.0,1,9.0,3,5.7,1,8.0,0,,6.4,0,,45,7.0,30.0,5,7.9,15,7.8,10,6.2,0,,7.3,8,6.0,15,6.6,25,7.5
636,4623,16,20,2,0,0,2,1,6,7,5,5,1,6,7.2,11,5.6,7,5.4,0,,6.0,1,6.0,4,4.2,1,8.0,0,,4.6,0,,29,5.8,17.0,4,7.2,7,6.3,6,5.2,0,,6.3,3,6.7,12,5.3,18,5.6
637,4624,18,20,1,0,0,0,2,5,6,3,4,1,4,5.8,7,5.2,7,7.3,0,,3.0,0,,1,1.0,2,7.0,0,,5.0,0,,22,6.0,15.0,4,5.8,6,5.9,5,7.3,0,,6.5,5,6.6,9,5.6,11,6.0
638,4625,14,1,2,6,0,3,1,2,3,12,5,3,9,5.8,11,6.7,14,6.7,0,,6.0,0,,3,4.3,3,9.3,0,,6.1,0,,37,6.9,27.0,8,5.6,8,7.8,11,6.3,0,,6.6,11,6.0,5,6.5,19,6.7
639,4626,12,20,1,3,0,0,0,4,9,4,1,1,4,6.2,7,6.7,8,7.0,0,,5.0,1,6.0,2,5.5,2,7.5,0,,5.9,0,,23,6.5,14.0,2,6.5,5,7.6,6,6.9,0,,7.3,5,7.0,8,6.8,13,7.1
640,4627,15,20,2,0,1,0,3,5,3,1,2,0,3,3.7,6,4.1,5,6.0,0,,4.0,0,,3,3.3,1,8.0,0,,4.5,0,,17,4.8,9.0,2,2.5,3,5.0,4,5.8,0,,4.8,4,5.8,7,4.6,9,4.1
641,4628,12,19,1,0,1,0,1,5,14,2,1,1,3,6.0,14,5.7,7,5.7,0,,7.0,1,6.0,4,5.8,2,6.5,0,,5.7,0,,26,5.7,17.0,2,6.0,10,5.7,5,5.6,0,,5.7,4,6.0,6,5.7,20,5.8
642,4629,23,14,2,8,0,1,1,4,7,7,1,2,3,6.7,11,5.9,10,6.2,0,,5.0,1,10.0,2,5.5,2,7.0,0,,5.2,0,,33,6.8,19.0,1,3.0,9,6.1,8,6.4,0,,6.0,8,5.1,7,5.5,15,6.3
643,5053,12,16,0,0,0,2,1,4,5,3,1,1,1,6.0,7,5.6,7,5.8,0,,3.0,0,,2,6.0,1,8.0,0,,6.7,0,,17,5.8,12.0,1,6.0,5,5.5,6,5.6,0,,5.5,3,6.3,9,5.3,11,5.9
644,5059,12,18,1,2,1,1,1,5,5,1,1,0,2,5.5,6,3.7,8,6.2,0,,5.0,0,,3,2.7,2,6.5,0,,3.3,0,,18,5.6,10.0,1,5.0,3,5.0,6,6.3,0,,5.7,4,5.2,5,5.1,10,5.3
645,5060,12,17,0,0,0,0,0,3,8,2,1,2,3,6.7,5,5.8,7,6.7,0,,4.0,1,6.0,1,5.0,2,7.5,0,,6.5,0,,16,6.4,11.0,2,7.0,4,6.0,5,6.5,0,,6.4,3,7.0,4,6.2,11,6.4
646,5066,12,15,1,8,2,0,1,2,3,7,2,1,5,6.3,7,7.4,9,6.7,0,,4.0,0,,1,5.0,3,7.0,0,,6.5,0,,27,7.1,17.0,5,6.3,6,7.8,6,7.2,0,,7.3,5,5.9,11,7.5,15,7.2
647,5068,12,12,0,4,0,1,0,4,2,6,3,1,3,7.0,3,5.7,10,7.0,0,,2.0,0,,1,5.0,1,8.0,0,,6.5,0,,21,7.1,14.0,3,7.0,2,6.0,9,7.0,0,,6.8,5,6.1,6,5.9,10,7.0
648,5069,12,14,0,0,0,0,1,3,5,3,3,1,3,7.0,7,5.9,5,6.4,0,,2.0,0,,1,5.0,1,8.0,0,,6.5,0,,16,6.4,12.0,2,7.5,6,6.2,4,6.2,0,,6.4,4,6.0,6,6.5,9,6.7
649,5070,12,13,1,3,0,0,1,3,3,3,3,1,3,7.0,5,5.0,8,7.5,0,,5.0,0,,2,5.5,3,9.7,0,,6.5,0,,18,6.8,10.0,2,7.0,3,4.7,5,7.1,0,,6.4,4,6.5,4,6.2,10,6.7
650,5083,12,11,0,1,0,0,1,4,9,1,1,1,3,6.0,8,5.5,5,6.6,0,,2.0,0,,1,5.0,1,8.0,0,,6.5,0,,18,6.2,14.0,2,6.0,7,5.6,4,6.5,0,,6.2,4,6.2,7,6.4,11,6.4
651,5084,12,10,0,0,0,0,1,6,7,2,0,1,2,6.5,6,5.4,7,5.6,0,,3.0,0,,2,5.5,1,9.0,0,,6.7,0,,17,5.8,12.0,2,6.5,4,5.5,6,5.5,0,,5.7,4,6.5,8,5.4,10,5.6
652,5085,12,9,0,2,1,0,1,4,5,4,1,1,3,6.0,7,5.6,7,6.4,0,,3.0,0,,2,5.5,1,9.0,0,,6.7,0,,19,6.4,13.0,2,6.5,5,5.8,6,6.2,0,,6.2,4,6.8,5,5.8,12,6.1
653,5086,12,8,0,9,0,0,0,2,8,5,7,8,5,7.7,9,6.3,17,8.7,0,,7.0,1,8.0,1,5.0,4,9.0,0,,7.7,0,,39,8.0,25.0,3,7.3,8,6.6,13,8.5,0,,7.8,5,6.9,6,6.9,25,8.0
654,5116,12,7,0,1,0,0,0,5,3,6,2,4,6,8.0,7,6.2,5,7.4,0,,3.0,1,9.0,1,5.0,1,9.0,0,,7.7,0,,21,7.0,15.0,5,8.0,6,6.4,4,7.2,0,,7.1,8,6.6,8,6.2,8,7.0
655,5117,12,1,1,9,0,2,1,2,4,3,17,4,6,7.4,13,7.3,18,7.8,0,,4.0,0,,1,5.0,2,8.0,0,,7.2,0,,43,7.6,34.0,5,7.2,12,7.6,16,7.8,0,,7.8,12,7.4,10,6.3,23,7.9
656,5118,12,6,1,5,0,0,1,1,0,2,9,6,4,9.0,9,8.0,8,8.8,1,7.0,4.0,0,,2,6.5,1,8.0,0,,6.2,0,,25,8.0,18.0,3,9.3,7,8.4,7,8.9,1,7.0,8.7,5,7.5,6,8.4,13,8.9
657,5119,12,2,2,1,0,1,1,5,8,3,3,0,4,6.0,10,5.5,8,5.5,0,,2.0,0,,1,5.0,1,8.0,0,,6.5,0,,24,5.7,20.0,4,6.0,9,5.5,7,5.4,0,,5.7,6,5.7,8,5.6,15,5.7
658,5121,12,4,1,3,0,0,2,5,4,4,2,3,4,7.2,9,4.6,7,7.2,0,,3.0,0,,2,5.5,1,8.0,0,,6.3,0,,24,6.6,16.0,3,7.7,6,4.0,6,7.2,0,,6.4,4,6.8,8,6.0,14,6.4
659,5122,12,3,1,1,0,1,0,3,2,6,0,1,2,7.0,6,5.1,5,7.4,1,1.0,2.0,0,,1,5.0,1,9.0,0,,7.0,0,,15,6.1,11.0,1,7.0,5,5.1,4,7.2,1,1.0,5.8,3,6.3,6,5.6,8,6.4
660,5123,12,5,0,5,0,0,0,3,1,7,3,2,5,7.3,8,6.8,5,7.8,1,10.0,3.0,0,,2,6.0,1,9.0,0,,7.0,0,,21,7.7,15.0,4,7.8,6,7.1,4,8.0,1,10.0,7.5,6,6.4,6,6.8,10,7.8
661,5126,15,19,2,7,1,0,1,5,5,7,2,1,4,5.8,11,4.7,12,7.0,0,,4.0,0,,2,3.0,2,9.0,0,,6.0,0,,31,6.7,22.0,3,7.0,9,5.4,10,6.8,0,,6.6,9,5.4,8,5.3,17,6.7
662,5129,15,18,3,5,0,1,4,4,1,3,13,3,4,8.5,12,5.8,14,7.3,0,,8.0,1,8.0,3,4.0,3,6.3,0,,5.3,0,,37,6.8,23.0,2,9.0,9,6.6,11,7.2,0,,7.3,6,5.4,11,5.6,24,7.2
663,5131,15,17,1,1,0,1,0,5,6,4,2,0,3,6.3,8,4.3,6,6.6,0,,4.0,0,,2,3.0,2,7.0,0,,5.0,0,,20,6.0,13.0,3,6.3,6,5.1,4,6.5,0,,6.1,5,5.9,8,4.9,12,5.6
664,5138,15,16,1,0,0,0,3,4,9,2,1,2,2,6.0,10,5.6,5,5.4,0,,4.0,1,5.0,2,3.0,1,8.0,0,,4.8,0,,22,5.8,13.0,1,7.0,8,6.3,4,5.2,0,,6.0,4,6.2,11,5.1,13,5.6
665,5141,15,15,2,4,1,2,1,3,9,5,4,0,5,6.8,13,6.3,9,5.6,0,,7.0,2,4.0,3,5.3,2,4.5,0,,3.1,0,,31,6.1,19.0,2,8.5,10,6.9,7,5.9,0,,6.8,5,5.3,11,5.1,21,6.2
666,5179,15,14,1,3,0,0,3,3,4,6,2,1,2,6.5,10,4.8,7,7.1,0,,5.0,0,,4,5.8,1,8.0,0,,4.4,0,,23,6.5,13.0,1,7.0,6,5.1,6,7.0,0,,6.1,7,6.8,9,5.3,11,5.2
667,5189,15,7,1,0,0,2,1,6,4,4,5,0,2,7.5,9,5.4,7,6.0,0,,4.0,0,,2,3.0,2,7.0,0,,5.0,0,,23,5.8,13.0,1,7.0,7,6.4,5,5.8,0,,6.2,5,6.2,9,4.6,12,5.6
668,5210,15,10,1,1,0,0,1,7,12,4,2,2,3,6.7,16,5.9,8,6.6,0,,9.0,1,6.0,6,4.9,2,6.5,0,,5.1,0,,30,6.1,17.0,1,7.0,10,6.3,6,6.6,0,,6.5,4,6.2,11,6.0,22,6.3
669,5211,15,5,1,0,0,1,0,5,5,5,1,1,3,5.3,7,5.1,6,6.4,0,,4.0,0,,3,4.0,1,8.0,0,,5.0,0,,19,5.8,11.0,2,6.5,4,6.2,5,6.3,0,,6.3,5,6.2,8,5.3,9,5.7
670,5212,15,13,1,5,1,1,1,5,3,9,5,1,4,6.5,10,5.5,11,7.5,0,,7.0,0,,4,5.5,2,7.5,0,,5.7,0,,32,6.7,18.0,3,5.3,6,5.6,9,7.5,0,,6.7,4,6.8,9,5.1,18,6.3
671,5213,15,11,1,1,0,0,0,5,5,4,5,0,2,8.0,9,5.8,7,7.1,0,,5.0,0,,3,4.0,2,7.0,0,,4.5,0,,21,6.4,12.0,1,8.0,6,6.6,5,7.1,0,,6.9,3,6.7,7,5.6,14,6.5
672,5221,15,6,1,0,1,0,1,10,8,5,2,1,3,6.0,11,4.8,11,6.3,0,,4.0,0,,3,4.3,1,8.0,0,,5.2,0,,29,5.7,19.0,2,6.0,7,5.4,10,6.2,0,,5.9,6,5.4,10,5.2,17,5.7
673,5229,15,12,1,1,0,2,2,5,4,1,2,1,2,4.5,7,4.3,7,7.1,0,,3.0,0,,2,3.0,1,8.0,0,,4.7,0,,19,5.6,13.0,2,4.5,5,4.9,6,7.0,0,,5.7,3,6.0,7,4.5,13,5.5
674,5230,15,4,1,1,0,0,2,4,9,3,2,0,2,7.0,11,5.2,6,6.5,0,,3.0,0,,2,3.0,1,8.0,0,,4.7,0,,22,5.9,15.0,1,7.0,9,5.7,5,6.4,0,,6.0,4,6.2,9,5.3,13,5.7
675,5231,15,1,1,3,0,1,0,6,5,5,2,3,5,6.1,9,5.1,9,7.8,0,,5.0,1,6.0,3,4.3,1,8.0,0,,5.1,0,,26,6.6,18.0,3,7.7,6,5.3,8,7.8,0,,6.9,9,5.6,8,5.4,13,6.9
676,5232,15,9,2,0,1,0,1,3,5,2,2,1,4,4.5,4,3.2,6,6.4,0,,4.0,1,1.0,2,3.0,1,8.0,0,,3.8,0,,17,5.4,9.0,2,5.5,2,3.5,5,6.3,0,,5.5,3,5.0,9,4.7,10,4.8
677,5233,15,3,1,1,0,0,0,4,7,7,2,0,4,6.8,9,6.0,6,6.9,0,,6.0,1,6.0,3,4.0,2,7.0,0,,4.9,0,,22,6.3,12.0,2,7.5,6,7.4,4,7.0,0,,7.1,4,6.8,7,5.8,13,6.6
678,5234,15,8,1,0,0,0,1,4,1,5,3,1,1,7.0,5,4.7,6,7.0,0,,3.0,0,,2,3.0,1,9.0,0,,5.0,0,,16,6.2,9.0,1,7.0,3,6.7,5,6.9,0,,6.7,4,7.2,8,5.3,8,6.1
679,5235,14,18,1,0,0,0,1,5,10,4,1,0,4,6.5,10,5.1,5,6.2,0,,5.0,1,6.0,3,3.7,1,8.0,0,,3.8,0,,22,5.7,14.0,3,6.7,7,5.6,4,6.0,0,,6.0,6,5.9,9,5.4,12,5.6
680,5236,14,17,1,1,0,0,2,4,10,4,1,1,4,5.5,9,5.2,6,6.7,0,,5.0,2,5.0,2,3.0,1,8.0,0,,3.8,0,,24,6.0,14.0,2,6.0,7,5.8,5,6.6,0,,6.1,5,5.8,9,5.4,13,5.8
681,5237,14,20,1,3,0,0,0,3,3,2,8,6,6,8.1,8,6.7,9,7.5,0,,6.0,0,,4,5.8,2,9.0,0,,6.8,0,,26,7.5,16.0,5,7.8,4,7.5,7,7.2,0,,7.4,6,7.1,7,6.0,14,7.4
682,5238,14,16,4,3,2,3,1,6,2,8,4,3,7,5.2,14,6.1,8,5.9,0,,7.0,1,9.0,4,7.5,2,5.0,0,,6.5,0,,36,5.8,21.0,5,4.6,10,5.3,6,6.4,0,,5.6,10,4.5,8,6.4,17,6.3
683,5239,14,14,1,1,0,2,2,3,9,5,1,1,4,7.5,12,5.2,7,5.9,0,,3.0,0,,2,3.0,1,8.0,0,,4.7,0,,25,5.8,19.0,3,7.7,10,5.6,6,5.8,0,,6.0,6,5.4,10,4.6,14,5.6
684,5240,14,19,1,3,1,0,2,5,6,4,1,1,6,5.3,12,5.4,5,5.6,0,,4.0,1,7.0,2,3.0,1,8.0,0,,5.2,0,,24,6.1,18.0,4,7.0,10,6.2,4,5.5,0,,5.9,6,5.2,6,5.6,13,5.6
685,5241,15,2,1,2,1,0,0,6,8,7,1,0,4,6.5,11,5.7,7,6.5,0,,7.0,0,,4,4.2,3,6.3,0,,4.6,0,,26,6.1,14.0,3,6.3,7,6.3,4,6.5,0,,6.4,4,7.5,8,5.6,16,5.9
